,Unnamed: 0,Employee_No,Employee_Code,Name,Title,Gender,Religion_ID,Marital_Status,Designation_ID,Date_Joined,Date_Resigned,Status,Inactive_Date,Reporting_emp_1,Reporting_emp_2,Employment_Category,Employment_Type,Religion,Designation,Year_of_Birth,cluser,Inactive_year
729,729,2142,198130,Brenda Denesik,Mr,Male,1,Single,41,2021-09-13,2022-04-08,Inactive,2022-04-08,,,Labour,Contarct Basis,Buddhist,Electrician,1979.0,0,2022.0
730,730,2146,199078,Adolf White,Mr,Male,3,Single,31,2021-09-15,,Active,,,,Labour,Contarct Basis,Hindu,Unskilled Labor,1996.0,0,
731,731,2147,1795109,Avis Oberbrunner,Mr,Male,1,Married,1,2021-09-16,2022-04-01,Inactive,2022-04-01,,,Labour,Contarct Basis,Buddhist,Skilled Labor,1982.0,0,2022.0
732,732,2148,1795110,Prof Eric Lowe,Mr,Male,4,Married,1,2021-09-16,2022-04-07,Inactive,2022-04-07,,,Labour,Contarct Basis,Catholic,Skilled Labor,1982.0,0,2022.0
733,733,2150,1795112,Prof Coralie Reichel DVM,Mr,Male,3,Married,31,2021-09-17,2022-03-30,Inactive,2022-03-30,,,Labour,Contarct Basis,Hindu,Unskilled Labor,1982.0,0,2022.0
734,734,2153,1795115,Melvina Rowe,Mr,Male,1,Married,31,2021-09-21,2022-04-07,Inactive,2022-04-07,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1982.0,0,2022.0
735,735,2158,198131,Talia Bergstrom,Mr,Male,1,Married,30,2021-09-08,,Active,,,,Labour,Contarct Basis,Buddhist,Semi Skilled Labor,1970.0,0,
736,736,2159,193180,Aracely Wisozk,Mr,Male,1,Married,43,2021-09-15,2021-12-31,Inactive,2021-12-31,,,Labour,Contarct Basis,Buddhist,Operator - JCB,1994.0,0,2021.0
737,737,2160,1795116,Dr Orland Ryan,Mr,Male,1,Single,31,2021-09-16,2022-05-19,Inactive,2022-05-19,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1995.0,0,2022.0
738,738,2161,5343,Rene Mitchell,Mr,Male,1,Single,7,2021-09-10,2022-12-18,Inactive,2022-12-18,,,Staff,Contarct Basis,Buddhist,Store Keeper,2000.0,0,2022.0
739,739,2162,5344,Maida Barton DVM,Mr,Male,1,Single,158,2021-09-13,2022-01-31,Inactive,2022-01-31,,,Staff,Contarct Basis,Buddhist,Assistant QS,1995.0,2,2022.0
740,740,2163,5345,Brigitte Halvorson,Ms,Female,1,Married,17,2021-09-21,2022-02-06,Inactive,2022-02-06,,,Staff,Contarct Basis,Buddhist,Account Executive,1989.0,1,2022.0
741,741,2165,5347,Mrs Tamia Nolan III,Mr,Male,1,Single,158,2021-09-27,2022-01-06,Inactive,2022-01-06,,,Staff,Contarct Basis,Buddhist,Assistant QS,1996.0,2,2022.0
742,742,2166,196149,Dallin Macejkovic,Mr,Male,1,Single,195,2021-09-27,,Active,,,,Labour,Contarct Basis,Buddhist,Data Coordinator,1999.0,0,
743,743,2168,203006,Candace Ankunding PhD,Mr,Male,1,Married,129,2021-09-13,,Active,,,,Labour,Contarct Basis,Buddhist,Stores Helper,1966.0,0,
744,744,2193,1795118,Prof Oscar Fadel,Mr,Male,1,Married,31,2021-10-05,2021-12-31,Inactive,2021-12-31,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1981.0,0,2021.0
745,745,2195,193182,Valentin Toy,Mr,Male,1,Married,31,2021-10-07,2021-10-31,Inactive,2021-10-31,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1970.0,0,2021.0
746,746,2196,193183,Dr Lamont Murphy IV,Mr,Male,1,Single,31,2021-10-04,2022-03-18,Inactive,2022-03-18,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,2001.0,0,2022.0
747,747,2197,5349,Freeda Rice IV,Mr,Male,1,Single,17,2021-10-01,2021-11-01,Inactive,2021-11-01,,,Staff,Contarct Basis,Buddhist,Account Executive,1998.0,0,2021.0
748,748,2200,1795119,Karina Predovic III,Mr,Male,1,Married,31,2021-10-08,2022-04-01,Inactive,2022-04-01,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1961.0,0,2022.0
749,749,2204,1795122,Gabriella Gleason,Mr,Male,1,Married,31,2021-10-09,2022-04-07,Inactive,2022-04-07,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1968.0,0,2022.0
750,750,2207,5351,Dr Katherine Kovacek,Mr,Male,1,Married,24,2021-09-13,2022-04-30,Inactive,2022-04-30,,,Staff,Contarct Basis,Buddhist,Driver,1969.0,0,2022.0
751,751,2208,5352,Ransom Grant,Mr,Male,1,Single,22,2021-10-11,,Active,,2709.0,,Staff,Contarct Basis,Buddhist,Technical Officer,1996.0,2,
752,752,2209,5353,Judd Hartmann,Mr,Male,1,Single,22,2021-10-11,,Active,,2631.0,,Staff,Contarct Basis,Buddhist,Technical Officer,1996.0,2,
753,753,2210,5354,Mr Franco Friesen Jr,Ms,Female,1,Single,178,2021-10-12,,Active,,,,Staff,Contarct Basis,Buddhist,Trainee Purchasing Officer,1996.0,0,
754,754,2211,5355,Carol Weimann,Ms,Female,1,Single,178,2021-10-12,2021-11-09,Inactive,2021-11-09,,,Staff,Contarct Basis,Buddhist,Trainee Purchasing Officer,1997.0,0,2021.0
755,755,2214,1795125,Kaylie Von,Mr,Male,1,Married,31,2021-10-13,2022-04-02,Inactive,2022-04-02,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1976.0,0,2022.0
756,756,2216,193185,Karen Wolf,Mr,Male,1,Married,31,2021-10-13,2021-10-31,Inactive,2021-10-31,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1993.0,0,2021.0
757,757,2217,193186,Delilah Mueller,Mr,Male,1,Married,31,2021-10-12,2021-10-31,Inactive,2021-10-31,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1961.0,0,2021.0
758,758,2220,50042,Jay Buckridge,Ms,Female,3,Single,45,2021-08-02,,Active,,,,Management,Contarct Basis,Hindu,Construction Manager,1963.0,2,
759,759,2221,1795126,Kendrick Runolfsson,Mr,Male,1,Married,124,2021-10-14,2022-03-24,Inactive,2022-03-24,,,Labour,Contarct Basis,Buddhist,Mason,1982.0,0,2022.0
760,760,2225,5356,Gilbert Hermiston II,Mr,Male,1,Married,152,2021-10-14,2022-03-31,Inactive,2022-03-31,,,Management,Contarct Basis,Buddhist,Manager Contract,1987.0,1,2022.0
761,761,2228,198133,Emilie Klein,Mr,Male,1,Married,55,2021-10-21,2022-02-28,Inactive,2022-02-28,,,Labour,Contarct Basis,Buddhist,Fitter,1974.0,0,2022.0
762,762,2229,5357,Sheila Jakubowski,Mr,Male,1,Married,33,2021-10-11,2021-10-24,Inactive,2021-10-24,,,Staff,Contarct Basis,Buddhist,Site Engineer,1981.0,1,2021.0
763,763,2230,1795128,Dr Adeline Rowe,Mr,Male,1,Married,31,2021-10-22,2022-05-05,Inactive,2022-05-05,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1974.0,0,2022.0
764,764,2231,1795129,Aimee Dach,Mr,Male,1,Single,31,2021-10-22,2022-04-02,Inactive,2022-04-02,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1998.0,0,2022.0
765,765,2233,5358,Lenore Nikolaus,Mr,Male,1,Married,24,2021-10-18,2022-08-31,Inactive,2022-08-31,,,Staff,Contarct Basis,Buddhist,Driver,1964.0,0,2022.0
766,766,2236,5359,Craig Balistreri,Mr,Male,1,Married,180,2021-10-25,2021-11-14,Inactive,2021-11-14,,,Staff,Contarct Basis,Buddhist,Assistant Manager Procurement,1983.0,1,2021.0
767,767,2238,5361,Dr Bert Kozey,Mr,Male,1,Single,33,2021-10-25,,Active,,,,Staff,Contarct Basis,Buddhist,Site Engineer,1995.0,2,
768,768,2246,179043,Enrico Vandervort,Mr,Male,1,Married,139,2021-10-05,2022-04-28,Inactive,2022-04-28,,,Labour,Contarct Basis,Buddhist,Surveyor Helper,1958.0,0,2022.0
769,769,2247,197106,Alberto Wunsch,Mr,Male,1,Married,31,2021-10-01,2022-03-29,Inactive,2022-03-29,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1998.0,0,2022.0
770,770,2250,197109,Emmanuel Koelpin,Mr,Male,1,Married,31,2021-10-25,2021-10-31,Inactive,2021-10-31,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1972.0,0,2021.0
771,771,2254,196151,Dr Eldora Hayes,Mr,Male,1,Married,29,2021-10-01,2022-06-24,Inactive,2022-06-24,,,Labour,Contarct Basis,Buddhist,Cook,1971.0,0,2022.0
772,772,2255,196152,Mr Zachery Romaguera,Mr,Male,1,Single,55,2021-10-15,2022-02-25,Inactive,2022-02-25,,,Labour,Contarct Basis,Buddhist,Fitter,1983.0,0,2022.0
773,773,2256,196153,Margaret Shanahan,Mr,Male,1,Single,31,2021-10-19,2021-11-15,Inactive,2021-11-15,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,2003.0,0,2021.0
774,774,2257,196154,Justyn Lindgren,Mr,Male,1,Single,31,2021-10-19,2022-03-18,Inactive,2022-03-18,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,2002.0,0,2022.0
775,775,2258,198135,Anibal Hamill,Mr,Male,1,Married,4,2021-10-27,2021-10-31,Inactive,2021-10-31,,,Labour,Contarct Basis,Buddhist,Bar Bender,1981.0,0,2021.0
776,776,2259,188007,Dr Alicia Keebler,Mr,Male,1,Married,31,2021-10-25,2022-04-25,Inactive,2022-04-25,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1986.0,0,2022.0
777,777,2260,188008,Osvaldo Runolfsson,Mr,Male,1,Married,31,2021-10-25,2022-04-01,Inactive,2022-04-01,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1976.0,0,2022.0
778,778,2262,188010,Sophia Kunde IV,Mr,Male,1,Married,55,2021-10-25,2022-04-25,Inactive,2022-04-25,,,Labour,Contarct Basis,Buddhist,Fitter,1997.0,0,2022.0
779,779,2263,188011,Ayana Fritsch,Mr,Male,1,Married,31,2021-10-25,2022-04-01,Inactive,2022-04-01,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1975.0,0,2022.0
780,780,2264,188012,Emely Lueilwitz,Mr,Male,1,Married,55,2021-10-25,2022-04-07,Inactive,2022-04-07,,,Labour,Contarct Basis,Buddhist,Fitter,1974.0,0,2022.0
781,781,2265,188013,Dr Freddie Brakus,Mr,Male,4,Married,31,2021-10-25,2022-04-06,Inactive,2022-04-06,,,Labour,Contarct Basis,Catholic,Unskilled Labor,1964.0,0,2022.0
782,782,2267,205001,Prof Wilfrid Renner,Mr,Male,1,Married,31,2021-10-16,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1951.0,0,
783,783,2268,205002,Loyce Botsford DDS,Ms,Female,1,Single,31,2021-10-27,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1996.0,0,
784,784,2275,205003,Enrique Mayer,Mr,Male,1,Married,134,2021-10-02,2022-01-13,Inactive,2022-01-13,,,Labour,Contarct Basis,Buddhist,Caretaker,1953.0,0,2022.0
785,785,2276,1795130,Duncan Schumm,Mr,Male,1,Married,30,2021-11-01,2022-05-09,Inactive,2022-05-09,,,Labour,Contarct Basis,Buddhist,Semi Skilled Labor,1959.0,0,2022.0
786,786,2277,51022,Prof Germaine Bergnaum DVM,Ms,Female,1,Single,70,2021-11-01,2022-03-31,Inactive,2022-03-31,,,Staff,Contarct Basis,Buddhist,Data Entry Operator,2001.0,0,2022.0
787,787,2278,51023,Angus Hoeger Jr,Mr,Male,1,Married,181,2021-11-01,2022-03-12,Inactive,2022-03-12,,,Staff,Contarct Basis,Buddhist,Trainee Engineer,1996.0,0,2022.0
788,788,2279,195038,Velma Kiehn,Mr,Male,3,Married,31,2021-10-26,,Active,,,,Labour,Contarct Basis,Hindu,Unskilled Labor,1982.0,0,
789,789,2291,51024,Prof Mia Ebert,Mr,Male,1,Married,31,2021-11-05,2022-01-27,Inactive,2022-01-27,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1976.0,0,2022.0
790,790,2296,1795134,Ryley Dare,Mr,Male,1,Married,31,2021-11-09,2022-03-29,Inactive,2022-03-29,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1990.0,0,2022.0
791,791,2297,1795135,Morton Schaden,Mr,Male,1,Married,31,2021-11-08,2022-04-02,Inactive,2022-04-02,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1969.0,0,2022.0
792,792,2299,1795137,Maida Gulgowski,Mr,Male,1,Married,31,2021-11-09,2022-03-31,Inactive,2022-03-31,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1960.0,0,2022.0
793,793,2300,196155,Dr Nathaniel McDermott,Mr,Male,1,Married,31,2021-11-04,2022-04-08,Inactive,2022-04-08,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1952.0,0,2022.0
794,794,2301,196156,Annamae Haley,Mr,Male,1,Married,31,2021-11-04,2021-12-31,Inactive,2021-12-31,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1981.0,0,2021.0
795,795,2302,196157,Delfina Schmitt III,Mr,Male,1,Married,31,2021-11-04,2022-04-09,Inactive,2022-04-09,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1991.0,0,2022.0
796,796,2310,179044,Mr Freddy Kuhic PhD,Mr,Male,1,Single,139,2021-11-10,2022-04-20,Inactive,2022-04-20,,,Labour,Contarct Basis,Buddhist,Surveyor Helper,1997.0,0,2022.0
797,797,2314,5366,Keely Gislason,Mr,Male,1,Married,24,2021-11-11,2021-11-18,Inactive,2021-11-18,,,Staff,Contarct Basis,Buddhist,Driver,1992.0,0,2021.0
798,798,2320,198136,Kyler Fay,Mr,Male,1,Married,1,2021-11-16,2022-02-09,Inactive,2022-02-09,,,Labour,Contarct Basis,Buddhist,Skilled Labor,1990.0,0,2022.0
799,799,2321,198137,Westley Hermann,Mr,Male,1,Married,31,2021-11-16,2022-04-08,Inactive,2022-04-08,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1992.0,0,2022.0
800,800,2322,189070,Robin O'Connell,Mr,Male,1,Married,53,2021-11-15,2022-02-20,Inactive,2022-02-20,,,Labour,Contarct Basis,Buddhist,Pipe Fitter,2000.0,0,2022.0
801,801,2324,1795139,Alycia Smitham,Mr,Male,1,Married,31,2021-11-20,2022-02-01,Inactive,2022-02-01,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1996.0,0,2022.0
802,802,2325,5367,Humberto Hodkiewicz,Ms,Female,1,Single,48,2021-11-15,,Active,,,,Staff,Contarct Basis,Buddhist,Draughtsman,1993.0,2,
803,803,2327,1795140,Theresa Bernier,Mr,Male,1,Married,31,2021-11-23,2022-03-31,Inactive,2022-03-31,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1973.0,0,2022.0
804,804,2328,193194,Wallace Beier IV,Mr,Male,1,Single,31,2021-11-22,2021-12-31,Inactive,2021-12-31,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1994.0,0,2021.0
805,805,2329,5368,Rosella Walker,Mr,Male,1,Single,83,2021-11-22,2022-12-21,Inactive,2022-12-21,,,Staff,Contarct Basis,Buddhist,Mechanical Engineer,1995.0,1,2022.0
806,806,2330,50045,Domingo Raynor,Mr,Male,1,Married,58,2021-11-15,2022-06-03,Inactive,2022-06-03,,,Staff,Contarct Basis,Buddhist,Sociologist,1962.0,1,2022.0
807,807,2331,1795141,Miss Bernice Jerde,Mr,Male,1,Married,31,2021-11-24,2022-03-30,Inactive,2022-03-30,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1987.0,0,2022.0
808,808,2332,203007,Dr Phyllis Hoppe DDS,Ms,Female,1,Married,31,2021-11-10,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1972.0,0,
809,809,2333,1795142,Alize Bartoletti,Mr,Male,1,Married,31,2021-11-26,2021-12-31,Inactive,2021-12-31,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1982.0,0,2021.0
810,810,2334,1795143,Arthur Keebler,Mr,Male,1,Married,31,2021-11-26,2022-04-01,Inactive,2022-04-01,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1973.0,0,2022.0
811,811,2337,1795146,Reuben Ebert,Mr,Male,1,Married,31,2021-11-29,2022-02-15,Inactive,2022-02-15,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1998.0,0,2022.0
812,812,2339,5369,Prof Archibald Quitzon V,Mr,Male,1,Single,8,2021-11-29,,Active,,,,Staff,Contarct Basis,Buddhist,Quantity Surveyor,1993.0,1,
813,813,2341,198138,Leonie Effertz MD,Mr,Male,1,Married,31,2021-11-29,2022-04-30,Inactive,2022-04-30,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1976.0,0,2022.0
814,814,2342,1795147,Omari Hintz,Mr,Male,1,Married,124,2021-12-01,2022-04-02,Inactive,2022-04-02,,,Labour,Contarct Basis,Buddhist,Mason,1976.0,0,2022.0
815,815,2343,1795148,Deja Smith,Mr,Male,1,Married,31,2021-12-02,2022-03-26,Inactive,2022-03-26,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1995.0,0,2022.0
816,816,2346,5370,Prof Warren Bartell,Ms,Female,1,Single,17,2021-12-01,2022-04-09,Inactive,2022-04-09,,,Staff,Contarct Basis,Buddhist,Account Executive,1993.0,2,2022.0
817,817,2348,198140,Lucius Pfannerstill DDS,Mr,Male,1,Married,30,2021-12-03,2022-02-28,Inactive,2022-02-28,,,Labour,Contarct Basis,Buddhist,Semi Skilled Labor,1996.0,0,2022.0
818,818,2350,196158,Brandi Daniel Sr,Mr,Male,1,Single,31,2021-12-06,2021-12-31,Inactive,2021-12-31,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1998.0,0,2021.0
819,819,2360,198142,Cheyanne Mueller,Mr,Male,1,Married,30,2021-12-09,2022-02-27,Inactive,2022-02-27,,,Labour,Contarct Basis,Buddhist,Semi Skilled Labor,1985.0,0,2022.0
820,820,2361,198143,Jaunita O'Connell,Mr,Male,1,Single,30,2021-12-09,2022-02-27,Inactive,2022-02-27,,,Labour,Contarct Basis,Buddhist,Semi Skilled Labor,2001.0,0,2022.0
821,821,2364,198146,Adella Walsh,Mr,Male,1,Single,30,2021-12-10,2022-02-26,Inactive,2022-02-26,,,Labour,Contarct Basis,Buddhist,Semi Skilled Labor,2001.0,0,2022.0
822,822,2368,51027,Lenore Price I,Mr,Male,1,Married,182,2021-12-11,,Active,,,,Labour,Contarct Basis,Buddhist,Labour,1991.0,0,
823,823,2369,201010,Ernest Dietrich DVM,Mr,Male,3,Single,184,2021-12-11,2022-03-17,Inactive,2022-03-17,,,Labour,Contarct Basis,Hindu,Lab Helper,1981.0,0,2022.0
824,824,2370,201011,Jade Kuphal,Mr,Male,1,Single,169,2021-12-12,2022-11-16,Inactive,2022-11-16,,,Labour,Contarct Basis,Buddhist,Bobcat Operator,1981.0,0,2022.0
825,825,2372,1795151,Dr Sally Ritchie I,Mr,Male,1,Single,31,2021-12-14,2022-03-31,Inactive,2022-03-31,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1997.0,0,2022.0
826,826,2376,5372,Hillary Cronin,Mr,Male,1,Married,22,2021-12-15,,Active,,673.0,,Staff,Contarct Basis,Buddhist,Technical Officer,1970.0,2,
827,827,2379,5374,Leone Blick Sr,Mr,Male,1,Married,22,2021-12-16,2022-02-12,Inactive,2022-02-12,,,Labour,Contarct Basis,Buddhist,Technical Officer,1989.0,2,2022.0
828,828,2380,193197,Dr Orpha Padberg,Mr,Male,1,Single,31,2021-12-17,2022-05-17,Inactive,2022-05-17,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,2006.0,0,2022.0
829,829,2381,193196,Ike Williamson,Mr,Male,1,Married,31,2021-12-13,2022-04-11,Inactive,2022-04-11,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1971.0,0,2022.0
830,830,2382,196160,Lesley Emmerich,Mr,Male,1,Married,43,2021-12-15,2022-05-31,Inactive,2022-05-31,,,Labour,Contarct Basis,Buddhist,Operator - JCB,2000.0,0,2022.0
831,831,2383,197110,Mazie Douglas,Mr,Male,1,Married,31,2021-12-13,2022-03-14,Inactive,2022-03-14,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1982.0,0,2022.0
832,832,2384,5375,Kyler Bins,Mr,Male,1,Married,7,2021-12-20,,Active,,,,Staff,Contarct Basis,Buddhist,Store Keeper,1964.0,2,
833,833,2386,199084,Richie Nitzsche I,Mr,Male,1,Married,1,2021-12-15,2022-04-05,Inactive,2022-04-05,,,Labour,Contarct Basis,Buddhist,Skilled Labor,1993.0,0,2022.0
834,834,2387,199086,Mrs Jennifer Monahan PhD,Mr,Male,1,Single,30,2021-12-18,2022-11-30,Inactive,2022-11-30,,,Labour,Contarct Basis,Buddhist,Semi Skilled Labor,1991.0,0,2022.0
835,835,2388,199085,Gudrun Cruickshank,Mr,Male,3,Single,30,2021-12-17,2021-12-31,Inactive,2021-12-31,,,Labour,Contarct Basis,Hindu,Semi Skilled Labor,2000.0,0,2021.0
836,836,2389,51029,Mr Ewell Mueller Sr,Mr,Male,1,Single,181,2021-12-20,2022-03-12,Inactive,2022-03-12,,,Staff,Contarct Basis,Buddhist,Trainee Engineer,1999.0,0,2022.0
837,837,2393,5377,Lorenza Deckow,Mr,Male,1,Single,27,2021-12-23,,Active,,1964.0,,Staff,Contarct Basis,Buddhist,Supervisor,1998.0,2,
838,838,2394,193198,Rosie Kutch,Mr,Male,1,Married,55,2021-12-20,2022-02-24,Inactive,2022-02-24,,,Labour,Contarct Basis,Buddhist,Fitter,1966.0,0,2022.0
839,839,2396,197112,Leta Pfannerstill,Mr,Male,1,Single,31,2021-12-23,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1989.0,0,
840,840,2397,197111,Mr Maximus Lakin DDS,Mr,Male,1,Single,31,2021-12-20,2022-03-02,Inactive,2022-03-02,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1970.0,0,2022.0
841,841,2398,197113,Prof Franz Dicki,Mr,Male,1,Single,55,2021-12-01,2022-03-02,Inactive,2022-03-02,,,Labour,Contarct Basis,Buddhist,Fitter,1996.0,0,2022.0
842,842,2399,198147,Prof Richmond Dooley III,Mr,Male,5,Single,31,2021-12-27,,Active,,,,Labour,Contarct Basis,Muslim,Unskilled Labor,1996.0,0,
843,843,2401,1975009,Ms Melba Walter,Mr,Male,1,Married,31,2021-12-27,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1976.0,0,
844,844,2404,1795153,Sim Abbott III,Mr,Male,1,Married,124,2022-01-03,2022-03-30,Inactive,2022-03-30,,,Labour,Contarct Basis,Buddhist,Mason,1965.0,0,2022.0
845,845,2406,5379,Lavon Littel,Mr,Male,1,Married,186,2021-12-07,,Active,,,,Staff,Contarct Basis,Buddhist,Surveyor,1979.0,1,
846,846,2408,1795154,Vaughn Mills,Mr,Male,1,Married,31,2022-01-04,2022-03-30,Inactive,2022-03-30,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1969.0,0,2022.0
847,847,2410,199087,Mr Madyson Hammes III,Mr,Male,1,Married,95,2021-12-20,,Active,,,,Labour,Contarct Basis,Buddhist,Welder,1974.0,0,
848,848,2411,193199,Mr Hiram Homenick III,Mr,Male,1,Single,55,2022-01-03,,Active,,,,Labour,Contarct Basis,Buddhist,Fitter,1996.0,0,
849,849,2427,5382,Dr Daryl Schaefer,Mr,Male,1,Single,33,2022-01-03,,Active,,,,Staff,Contarct Basis,Buddhist,Site Engineer,1993.0,1,
850,850,2428,5383,Dr Mariana Stiedemann DVM,Mr,Male,1,Married,187,2022-01-01,,Active,,,,Staff,Contarct Basis,Buddhist,Material Engineer,1983.0,1,
851,851,2430,5385,Tillman Fadel,Mr,Male,1,Single,22,2022-01-01,,Active,,,,Staff,Contarct Basis,Buddhist,Technical Officer,1996.0,2,
852,852,2431,1935028,Tracy Sporer,Mr,Male,1,Single,31,2022-01-06,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1995.0,0,
853,853,2432,202002,Ms Karianne Tromp,Mr,Male,1,Married,122,2022-01-01,,Active,,,,Labour,Contarct Basis,Buddhist,Security,1970.0,0,
854,854,2433,179046,Kennedi Sipes,Ms,Female,1,Single,125,2022-01-06,2022-05-03,Inactive,2022-05-03,,,Labour,Contarct Basis,Buddhist,Data Colector,1998.0,0,2022.0
855,855,2435,196162,Mr Rollin Koelpin III,Mr,Male,1,Married,31,2022-01-06,2022-06-17,Inactive,2022-06-17,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1976.0,0,2022.0
856,856,2437,197114,Cydney Larson,Mr,Male,1,Married,55,2022-01-06,,Active,,,,Labour,Contarct Basis,Buddhist,Fitter,1961.0,0,
857,857,2441,189072,Ophelia Konopelski III,Mr,Male,1,Married,31,2022-01-10,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1991.0,0,
858,858,2446,51031,Prof Meda Gottlieb Jr,Mr,Male,1,Single,70,2022-01-11,2022-07-26,Inactive,2022-07-26,,,Staff,Contarct Basis,Buddhist,Data Entry Operator,1999.0,0,2022.0
859,859,2447,1795156,Mr Julio Ledner II,Mr,Male,1,Married,31,2022-01-13,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1988.0,0,
860,860,2451,1935030,Dr Ben Skiles,Mr,Male,1,Single,31,2022-01-11,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,2001.0,2,
861,861,2452,189074,Breanne Leuschke,Mr,Male,1,Single,31,2022-01-13,2022-02-20,Inactive,2022-02-20,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,2001.0,0,2022.0
862,862,2453,206002,Cathrine Rogahn,Mr,Male,1,Single,139,2022-01-03,,Active,,,,Labour,Contarct Basis,Buddhist,Surveyor Helper,1999.0,2,
863,863,2454,206003,Lisandro Heidenreich IV,Mr,Male,1,Married,189,2022-01-01,,Active,,,,Labour,Contarct Basis,Buddhist,Lab Assistant,1990.0,2,
864,864,2455,206004,Prof Jovan Romaguera,Mr,Male,1,Single,189,2022-01-01,,Active,,,,Labour,Contarct Basis,Buddhist,Lab Assistant,1989.0,2,
865,865,2457,51032,Florence Reichert,Mr,Male,1,Single,56,2022-01-18,2022-02-12,Inactive,2022-02-12,,,Labour,Contarct Basis,Buddhist,Helper,2002.0,0,2022.0
866,866,2459,1795157,Tara Blick V,Mr,Male,1,Married,31,2022-01-21,2022-04-10,Inactive,2022-04-10,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1971.0,0,2022.0
867,867,2460,193200,Maeve Mertz,Mr,Male,1,Married,31,2022-01-05,2022-02-09,Inactive,2022-02-09,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1963.0,0,2022.0
868,868,2461,5387,Prof Shane Heller Jr,Mr,Male,1,Married,22,2022-01-01,,Active,,1964.0,,Staff,Contarct Basis,Buddhist,Technical Officer,1986.0,2,
869,869,2462,1795158,Mrs Meggie Ankunding,Mr,Male,1,Single,80,2022-01-24,2022-03-30,Inactive,2022-03-30,,,Labour,Contarct Basis,Buddhist,Driver - cab,1996.0,0,2022.0
870,870,2466,196165,Prof Kurtis Larkin MD,Mr,Male,1,Married,31,2022-01-21,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1962.0,0,
871,871,2467,1935032,Graciela Miller III,Mr,Male,1,Single,31,2022-01-11,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,2001.0,0,
872,872,2468,199088,Charity Feil,Mr,Male,1,Single,31,2022-01-25,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1994.0,0,
